FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2018-01-01,MQ,3712,DFW,GRR,1020,69.0,1346,71.0,121.0,931.0,48.0,0.0,2.0,0.0,21.0
2018-01-01,MQ,3712,GRR,DFW,1420,85.0,1615,124.0,132.0,931.0,18.0,0.0,39.0,0.0,67.0
2018-01-01,MQ,3715,ORD,SGF,1329,48.0,1508,45.0,70.0,438.0,45.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3715,SGF,ORD,1554,26.0,1734,24.0,72.0,438.0,0.0,2.0,0.0,0.0,22.0
2018-01-01,MQ,3718,CMI,ORD,1805,25.0,1914,20.0,37.0,135.0,0.0,0.0,0.0,0.0,20.0
2018-01-01,MQ,3718,ORD,CMI,1646,34.0,1738,29.0,27.0,135.0,29.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3720,GRR,ORD,2101,43.0,2106,58.0,32.0,137.0,0.0,0.0,15.0,0.0,43.0
2018-01-01,MQ,3720,ORD,GRR,1835,51.0,2032,48.0,28.0,137.0,20.0,0.0,0.0,0.0,28.0
2018-01-01,MQ,3722,PNS,DFW,1329,28.0,1535,30.0,95.0,604.0,2.0,0.0,2.0,0.0,26.0
2018-01-01,MQ,3723,CMH,DFW,2112,44.0,2308,85.0,187.0,926.0,12.0,0.0,41.0,0.0,32.0
2018-01-01,MQ,3724,ORD,CVG,1250,20.0,1459,16.0,45.0,264.0,16.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3732,COU,DFW,2100,16.0,2253,18.0,83.0,489.0,0.0,16.0,2.0,0.0,0.0
2018-01-01,MQ,3734,ORD,CVG,1840,90.0,2052,80.0,44.0,264.0,32.0,0.0,0.0,0.0,48.0
2018-01-01,MQ,3738,FAR,ORD,1551,100.0,1746,126.0,86.0,557.0,0.0,0.0,26.0,0.0,100.0
2018-01-01,MQ,3738,ORD,FAR,1320,109.0,1513,114.0,94.0,557.0,0.0,0.0,5.0,0.0,109.0
2018-01-01,MQ,3740,ORD,STL,1705,40.0,1823,28.0,47.0,258.0,6.0,0.0,0.0,0.0,22.0
2018-01-01,MQ,3741,SGF,ORD,734,0.0,920,18.0,68.0,438.0,0.0,0.0,18.0,0.0,0.0
2018-01-01,MQ,3745,JAN,DFW,1220,0.0,1359,25.0,71.0,408.0,0.0,0.0,25.0,0.0,0.0
2018-01-01,MQ,3749,ORD,EWR,1020,32.0,1329,39.0,105.0,719.0,0.0,4.0,7.0,0.0,28.0
2018-01-01,MQ,3752,DBQ,ORD,1640,48.0,1740,50.0,36.0,147.0,0.0,0.0,2.0,0.0,48.0
2018-01-01,MQ,3752,ORD,DBQ,1515,66.0,1609,61.0,29.0,147.0,21.0,0.0,0.0,0.0,40.0
2018-01-01,MQ,3754,ACT,DFW,1608,65.0,1657,70.0,26.0,89.0,6.0,0.0,5.0,0.0,59.0
2018-01-01,MQ,3755,TYR,DFW,707,159.0,810,145.0,24.0,102.0,145.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3758,CLT,SGF,1810,43.0,1932,46.0,117.0,708.0,9.0,0.0,3.0,0.0,34.0
2018-01-01,MQ,3759,GRB,ORD,1812,52.0,1924,37.0,39.0,173.0,3.0,0.0,0.0,0.0,34.0
2018-01-01,MQ,3759,ORD,GRB,1650,52.0,1745,50.0,37.0,173.0,17.0,0.0,0.0,0.0,33.0
2018-01-01,MQ,3763,ORD,SGF,2025,142.0,2203,134.0,64.0,438.0,134.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3764,CVG,ORD,839,172.0,909,159.0,48.0,264.0,159.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3768,ORD,IND,2140,39.0,2336,44.0,31.0,177.0,39.0,0.0,5.0,0.0,0.0
2018-01-01,MQ,3771,MSN,ORD,620,88.0,725,95.0,30.0,108.0,88.0,0.0,7.0,0.0,0.0
2018-01-01,MQ,3773,GSO,LGA,1710,23.0,1853,23.0,67.0,461.0,3.0,0.0,0.0,0.0,20.0
2018-01-01,MQ,3773,LGA,GSO,1500,3.0,1645,20.0,97.0,461.0,3.0,0.0,17.0,0.0,0.0
2018-01-01,MQ,3774,CLL,DFW,2207,40.0,2308,44.0,35.0,164.0,0.0,0.0,4.0,0.0,40.0
2018-01-01,MQ,3781,OMA,ORD,925,27.0,1101,42.0,66.0,416.0,27.0,0.0,15.0,0.0,0.0
2018-01-01,MQ,3782,GSO,LGA,848,39.0,1026,51.0,66.0,461.0,39.0,0.0,12.0,0.0,0.0
2018-01-01,MQ,3783,MHK,ORD,1550,30.0,1738,21.0,77.0,501.0,0.0,0.0,0.0,0.0,21.0
2018-01-01,MQ,3783,ORD,MHK,1330,48.0,1515,44.0,78.0,501.0,0.0,0.0,0.0,0.0,44.0
2018-01-01,MQ,3784,CVG,ORD,1030,-4.0,1048,36.0,55.0,264.0,0.0,0.0,36.0,0.0,0.0
2018-01-01,MQ,3785,DFW,LIT,1345,11.0,1456,16.0,45.0,304.0,11.0,0.0,5.0,0.0,0.0
2018-01-01,MQ,3786,DAY,ORD,1910,37.0,1933,18.0,45.0,240.0,5.0,0.0,0.0,0.0,13.0
2018-01-01,MQ,3786,ORD,DAY,1637,33.0,1841,30.0,43.0,240.0,30.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3787,ORD,OMA,2155,18.0,2329,19.0,64.0,416.0,18.0,0.0,1.0,0.0,0.0
2018-01-01,MQ,3788,LGA,SDF,1235,26.0,1507,41.0,124.0,659.0,0.0,0.0,15.0,0.0,26.0
2018-01-01,MQ,3788,SDF,LGA,1535,41.0,1742,42.0,97.0,659.0,3.0,0.0,1.0,0.0,38.0
2018-01-01,MQ,3793,ORD,BHM,1215,38.0,1414,19.0,78.0,584.0,15.0,0.0,0.0,0.0,4.0
2018-01-01,MQ,3794,CLL,DFW,1835,188.0,1939,177.0,36.0,164.0,0.0,0.0,0.0,0.0,177.0
2018-01-01,MQ,3794,DFW,CLL,1712,203.0,1806,198.0,34.0,164.0,0.0,0.0,0.0,0.0,198.0
2018-01-01,MQ,3795,ACT,DFW,1322,118.0,1410,113.0,23.0,89.0,3.0,0.0,0.0,0.0,110.0
2018-01-01,MQ,3797,DFW,ACT,2225,72.0,2307,73.0,24.0,89.0,72.0,0.0,1.0,0.0,0.0
2018-01-01,MQ,3798,DFW,CVG,2350,68.0,259,53.0,100.0,812.0,5.0,0.0,0.0,0.0,48.0
2018-01-01,MQ,3799,ORD,BNA,1205,27.0,1332,26.0,63.0,409.0,26.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3801,DFW,ACT,1214,113.0,1257,115.0,24.0,89.0,0.0,0.0,2.0,0.0,113.0
2018-01-01,MQ,3803,CVG,DFW,2117,86.0,2304,73.0,130.0,812.0,0.0,5.0,0.0,0.0,68.0
2018-01-01,MQ,3807,DFW,ICT,1440,36.0,1555,31.0,52.0,328.0,12.0,0.0,0.0,0.0,19.0
2018-01-01,MQ,3807,ICT,DFW,1628,32.0,1751,23.0,51.0,328.0,0.0,3.0,0.0,0.0,20.0
2018-01-01,MQ,3811,DFW,CID,2355,49.0,150,48.0,89.0,685.0,48.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3815,PIT,JFK,1330,-4.0,1459,16.0,61.0,340.0,0.0,0.0,16.0,0.0,0.0
2018-01-01,MQ,3820,CMH,LGA,1801,55.0,1944,51.0,76.0,479.0,9.0,0.0,0.0,0.0,42.0
2018-01-01,MQ,3820,JFK,CMH,1535,53.0,1736,45.0,82.0,483.0,0.0,0.0,0.0,0.0,45.0
2018-01-01,MQ,3821,ORD,ROC,1459,24.0,1733,27.0,78.0,528.0,18.0,0.0,3.0,0.0,6.0
2018-01-01,MQ,3822,DFW,MAF,1440,34.0,1555,32.0,54.0,309.0,11.0,0.0,0.0,0.0,21.0
2018-01-01,MQ,3822,MAF,DFW,1624,46.0,1742,36.0,47.0,309.0,14.0,0.0,0.0,0.0,22.0
2018-01-01,MQ,3823,DCA,XNA,1940,49.0,2141,48.0,151.0,963.0,0.0,17.0,0.0,0.0,31.0
2018-01-01,MQ,3824,DCA,PNS,1130,31.0,1258,27.0,128.0,816.0,27.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3833,CMH,MIA,1748,25.0,2034,31.0,147.0,990.0,6.0,0.0,6.0,0.0,19.0
2018-01-01,MQ,3833,MIA,CMH,1435,25.0,1717,25.0,142.0,990.0,25.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3837,ORD,SGF,1654,37.0,1833,34.0,68.0,438.0,24.0,0.0,0.0,0.0,10.0
2018-01-01,MQ,3838,DFW,OKC,1245,109.0,1344,104.0,32.0,175.0,20.0,0.0,0.0,0.0,84.0
2018-01-01,MQ,3838,OKC,DFW,1425,86.0,1532,75.0,36.0,175.0,0.0,0.0,0.0,0.0,75.0
2018-01-01,MQ,3843,IND,ORD,1739,34.0,1750,35.0,45.0,177.0,20.0,0.0,1.0,0.0,14.0
2018-01-01,MQ,3843,ORD,IND,1505,0.0,1706,17.0,32.0,177.0,0.0,0.0,17.0,0.0,0.0
2018-01-01,MQ,3851,COU,ORD,617,42.0,750,44.0,53.0,315.0,0.0,42.0,2.0,0.0,0.0
2018-01-01,MQ,3916,DFW,MSY,1700,76.0,1830,81.0,66.0,447.0,43.0,0.0,5.0,0.0,33.0
2018-01-01,MQ,3916,MSY,DFW,1935,89.0,2121,111.0,85.0,447.0,43.0,0.0,22.0,0.0,46.0
2018-01-01,MQ,3921,DFW,HSV,1650,28.0,1835,19.0,75.0,603.0,0.0,0.0,0.0,0.0,19.0
2018-01-01,MQ,3923,GSO,ORD,1632,40.0,1750,31.0,109.0,589.0,0.0,0.0,0.0,0.0,31.0
2018-01-01,MQ,3923,ORD,GSO,1235,66.0,1528,82.0,77.0,589.0,34.0,0.0,16.0,0.0,32.0
2018-01-01,MQ,3924,ORD,GSO,1824,296.0,2114,290.0,79.0,589.0,290.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,3940,LAW,DFW,1030,39.0,1129,39.0,32.0,140.0,30.0,0.0,0.0,0.0,9.0
2018-01-01,MQ,3960,BPT,DFW,2135,27.0,2254,21.0,48.0,270.0,0.0,0.0,0.0,0.0,21.0
2018-01-01,MQ,3960,DFW,BPT,1839,102.0,2000,99.0,53.0,270.0,28.0,0.0,0.0,0.0,71.0
2018-01-01,MQ,3965,MSN,DFW,1303,9.0,1539,15.0,118.0,821.0,0.0,6.0,6.0,0.0,3.0
2018-01-01,MQ,3967,MSN,DFW,645,96.0,931,78.0,127.0,821.0,0.0,78.0,0.0,0.0,0.0
2018-01-01,MQ,3970,LGA,RIC,1959,3.0,2132,16.0,58.0,292.0,3.0,0.0,13.0,0.0,0.0
2018-01-01,MQ,4020,CVG,CLT,2124,82.0,2301,84.0,61.0,335.0,82.0,0.0,2.0,0.0,0.0
2018-01-01,MQ,4028,CMI,DFW,1510,58.0,1735,41.0,107.0,692.0,0.0,0.0,0.0,0.0,41.0
2018-01-01,MQ,4028,DFW,CMI,1245,62.0,1442,61.0,93.0,692.0,60.0,0.0,0.0,0.0,1.0
2018-01-01,MQ,4029,DFW,BIS,1900,64.0,2150,54.0,141.0,977.0,54.0,0.0,0.0,0.0,0.0
2018-01-01,MQ,4035,DFW,BHM,2040,78.0,2226,89.0,78.0,597.0,78.0,0.0,11.0,0.0,0.0
2018-01-01,MQ,4071,CID,ORD,1456,28.0,1606,24.0,45.0,196.0,9.0,0.0,0.0,0.0,15.0
2018-01-01,MQ,4071,ORD,CID,1324,1.0,1427,21.0,34.0,196.0,0.0,1.0,20.0,0.0,0.0
2018-01-01,MQ,4073,DFW,MGM,2105,48.0,2248,60.0,92.0,622.0,14.0,0.0,12.0,0.0,34.0
2018-01-01,MQ,4074,CRP,DFW,1822,32.0,1949,30.0,61.0,354.0,0.0,0.0,0.0,0.0,30.0
2018-01-01,MQ,4074,DFW,CRP,1630,42.0,1753,40.0,61.0,354.0,28.0,0.0,0.0,0.0,12.0
2018-01-01,NK,557,BWI,ATL,940,164.0,1143,182.0,98.0,577.0,164.0,0.0,18.0,0.0,0.0
2018-01-01,NK,567,DTW,ATL,2059,67.0,2307,49.0,86.0,594.0,8.0,0.0,1.0,0.0,40.0
2018-01-01,NK,575,TPA,FLL,2057,95.0,2200,88.0,41.0,197.0,24.0,0.0,1.0,0.0,63.0
2018-01-01,NK,596,FLL,MSP,2159,77.0,50,67.0,197.0,1487.0,2.0,0.0,1.0,0.0,64.0
2018-01-01,NK,600,ATL,PHL,1953,30.0,2147,24.0,85.0,666.0,0.0,0.0,24.0,0.0,0.0
2018-01-01,NK,600,FLL,ATL,1705,57.0,1907,39.0,85.0,581.0,0.0,0.0,39.0,0.0,0.0
2018-01-01,NK,602,SJU,FLL,1905,122.0,2053,108.0,138.0,1046.0,0.0,0.0,0.0,0.0,108.0
2018-01-01,NK,604,FLL,LGA,720,41.0,1014,26.0,132.0,1076.0,26.0,0.0,0.0,0.0,0.0
2018-01-01,NK,609,BOS,FLL,1110,18.0,1447,18.0,196.0,1237.0,4.0,0.0,14.0,0.0,0.0
2018-01-01,NK,610,FLL,BOS,700,17.0,1005,19.0,151.0,1237.0,17.0,0.0,2.0,0.0,0.0
2018-01-01,NK,615,BOS,FLL,2010,25.0,2341,23.0,189.0,1237.0,23.0,0.0,0.0,0.0,0.0
2018-01-01,NK,636,TPA,DTW,1635,47.0,1913,43.0,126.0,983.0,8.0,0.0,35.0,0.0,0.0
2018-01-01,NK,641,BOS,LAS,1700,66.0,2020,16.0,307.0,2381.0,0.0,10.0,6.0,0.0,0.0
2018-01-01,NK,653,PIT,LAX,600,18.0,832,28.0,298.0,2136.0,0.0,18.0,10.0,0.0,0.0
2018-01-01,NK,665,FLL,MSY,2200,94.0,2305,90.0,98.0,674.0,5.0,0.0,1.0,0.0,84.0
2018-01-01,NK,676,FLL,MCO,2159,65.0,2259,77.0,32.0,177.0,31.0,0.0,12.0,0.0,34.0
2018-01-01,NK,706,DTW,LAX,2010,54.0,2226,29.0,261.0,1979.0,9.0,0.0,20.0,0.0,0.0
2018-01-01,NK,719,DEN,LAS,1835,33.0,1931,25.0,89.0,628.0,0.0,0.0,1.0,0.0,24.0
2018-01-01,NK,719,DFW,DEN,1642,47.0,1750,32.0,94.0,641.0,0.0,0.0,0.0,0.0,32.0
2018-01-01,NK,724,FLL,LBE,1550,27.0,1828,27.0,129.0,980.0,4.0,0.0,23.0,0.0,0.0
2018-01-01,NK,727,LBE,FLL,1921,36.0,2210,42.0,136.0,980.0,17.0,0.0,25.0,0.0,0.0
2018-01-01,NK,731,ORD,LAX,1805,53.0,2050,24.0,230.0,1744.0,0.0,15.0,1.0,0.0,8.0
2018-01-01,NK,737,ORD,LAX,600,3.0,826,19.0,256.0,1744.0,3.0,0.0,16.0,0.0,0.0
2018-01-01,NK,743,EWR,MCO,1340,-7.0,1631,23.0,164.0,937.0,0.0,0.0,23.0,0.0,0.0
2018-01-01,NK,744,TPA,ORD,2105,207.0,2257,186.0,134.0,1012.0,2.0,0.0,1.0,0.0,183.0
2018-01-01,NK,745,ORD,TPA,1625,83.0,2009,72.0,131.0,1012.0,19.0,0.0,1.0,0.0,52.0
2018-01-01,NK,749,MSP,DFW,1900,85.0,2143,69.0,116.0,852.0,55.0,0.0,1.0,0.0,13.0
2018-01-01,NK,777,FLL,LAS,2105,9.0,2333,33.0,321.0,2173.0,9.0,0.0,24.0,0.0,0.0
2018-01-01,NK,781,BWI,MCO,1055,18.0,1321,23.0,126.0,787.0,16.0,0.0,7.0,0.0,0.0
2018-01-01,NK,782,MCO,BWI,1604,36.0,1818,25.0,100.0,787.0,12.0,0.0,1.0,0.0,12.0
2018-01-01,NK,787,LAS,SAN,1842,36.0,1950,28.0,42.0,258.0,0.0,0.0,0.0,0.0,28.0
2018-01-01,NK,797,BOS,TPA,1530,39.0,1855,52.0,190.0,1185.0,39.0,0.0,13.0,0.0,0.0
2018-01-01,NK,801,DTW,MCO,900,84.0,1145,79.0,136.0,957.0,79.0,0.0,0.0,0.0,0.0
2018-01-01,NK,801,MCO,SJU,1245,84.0,1629,78.0,137.0,1189.0,4.0,0.0,1.0,0.0,73.0
2018-01-01,NK,803,MCO,SJU,1425,141.0,1813,134.0,137.0,1189.0,134.0,0.0,0.0,0.0,0.0
2018-01-01,NK,805,ATL,LAS,2126,102.0,2304,98.0,256.0,1747.0,98.0,0.0,0.0,0.0,0.0
2018-01-01,NK,806,LAS,ATL,1343,83.0,2036,68.0,188.0,1747.0,0.0,0.0,68.0,0.0,0.0
2018-01-01,NK,813,TPA,DFW,1950,42.0,2140,24.0,135.0,929.0,0.0,0.0,24.0,0.0,0.0
2018-01-01,NK,835,BWI,TPA,1320,17.0,1545,43.0,135.0,842.0,6.0,0.0,26.0,0.0,11.0
2018-01-01,NK,858,IAH,FLL,1255,71.0,1620,62.0,116.0,966.0,0.0,0.0,62.0,0.0,0.0
2018-01-01,NK,858,SAN,IAH,700,-4.0,1209,65.0,148.0,1303.0,0.0,0.0,65.0,0.0,0.0
2018-01-01,NK,860,MCO,BDL,1420,134.0,1704,109.0,120.0,1050.0,0.0,0.0,0.0,0.0,109.0
2018-01-01,NK,866,LAX,DFW,1050,59.0,1550,52.0,145.0,1235.0,0.0,0.0,7.0,0.0,45.0
2018-01-01,NK,877,ATL,FLL,1016,31.0,1212,24.0,90.0,581.0,0.0,0.0,24.0,0.0,0.0
2018-01-01,NK,877,PHL,ATL,700,48.0,922,45.0,112.0,666.0,1.0,0.0,44.0,0.0,0.0
2018-01-01,NK,878,MCO,LBE,2015,58.0,2232,53.0,111.0,823.0,53.0,0.0,0.0,0.0,0.0
2018-01-01,NK,887,EWR,FLL,2120,12.0,16,28.0,158.0,1065.0,3.0,0.0,25.0,0.0,0.0
2018-01-01,NK,913,MCI,LAX,815,45.0,959,53.0,190.0,1363.0,45.0,0.0,8.0,0.0,0.0
2018-01-01,NK,917,LGA,DFW,1329,34.0,1643,22.0,211.0,1389.0,22.0,0.0,0.0,0.0,0.0
2018-01-01,NK,935,BWI,MSY,1720,69.0,1912,70.0,156.0,998.0,40.0,0.0,1.0,0.0,29.0
2018-01-01,NK,940,DFW,ORD,700,23.0,919,43.0,109.0,802.0,23.0,0.0,20.0,0.0,0.0
2018-01-01,NK,950,MSY,BWI,1301,54.0,1628,36.0,110.0,998.0,18.0,0.0,0.0,0.0,18.0
2018-01-01,NK,967,CLE,RSW,1520,0.0,1805,24.0,142.0,1025.0,0.0,0.0,24.0,0.0,0.0
2018-01-01,NK,972,DFW,FLL,600,31.0,940,21.0,131.0,1119.0,0.0,0.0,0.0,0.0,21.0
2018-01-01,NK,972,PHX,DFW,157,54.0,501,47.0,101.0,868.0,0.0,0.0,0.0,0.0,47.0
2018-01-01,NK,983,EWR,MCO,1715,12.0,2005,33.0,154.0,937.0,5.0,0.0,28.0,0.0,0.0
2018-01-01,NK,1007,PHL,FLL,1200,-5.0,1443,19.0,166.0,992.0,0.0,0.0,19.0,0.0,0.0
2018-01-01,NK,1009,PHL,FLL,1814,30.0,2106,37.0,144.0,992.0,0.0,0.0,37.0,0.0,0.0
2018-01-01,NK,1025,BOS,BWI,700,193.0,835,189.0,59.0,369.0,189.0,0.0,0.0,0.0,0.0
2018-01-01,NK,1027,BOS,BWI,2129,183.0,2303,175.0,59.0,369.0,4.0,0.0,171.0,0.0,0.0
2018-01-01,NK,1030,BWI,BOS,1917,182.0,2044,178.0,63.0,369.0,25.0,0.0,1.0,0.0,152.0
2018-01-01,NK,110,SAN,LAS,1020,110.0,1137,115.0,49.0,258.0,0.0,0.0,5.0,0.0,110.0
2018-01-01,NK,111,LAS,SAN,819,118.0,927,119.0,45.0,258.0,0.0,0.0,119.0,0.0,0.0
2018-01-01,NK,126,FLL,MYR,2020,97.0,2200,97.0,84.0,529.0,97.0,0.0,0.0,0.0,0.0
2018-01-01,NK,126,MYR,BOS,2245,90.0,36,80.0,86.0,738.0,0.0,0.0,0.0,0.0,80.0
2018-01-01,NK,1443,BOS,MCO,1715,-3.0,2033,15.0,182.0,1121.0,0.0,0.0,15.0,0.0,0.0
2018-01-01,NK,161,BDL,FLL,1755,88.0,2112,91.0,184.0,1173.0,0.0,0.0,3.0,0.0,88.0
2018-01-01,NK,163,DFW,ATL,645,94.0,948,127.0,96.0,731.0,0.0,0.0,127.0,0.0,0.0
2018-01-01,NK,171,LGA,FLL,1530,5.0,1845,15.0,176.0,1076.0,5.0,0.0,10.0,0.0,0.0
2018-01-01,NK,177,CLE,TPA,630,2.0,907,24.0,139.0,927.0,2.0,0.0,22.0,0.0,0.0
2018-01-01,NK,178,TPA,CLE,1453,154.0,1723,156.0,121.0,927.0,0.0,0.0,2.0,0.0,154.0
2018-01-01,NK,179,ORD,PBI,1015,38.0,1411,44.0,154.0,1144.0,1.0,0.0,6.0,0.0,37.0
2018-01-01,NK,181,SAN,BWI,1040,69.0,1837,60.0,255.0,2295.0,9.0,0.0,1.0,0.0,50.0
2018-01-01,NK,182,RSW,LBE,925,33.0,1156,31.0,128.0,956.0,0.0,31.0,0.0,0.0,0.0
2018-01-01,NK,183,LBE,RSW,1240,21.0,1518,24.0,136.0,956.0,0.0,0.0,3.0,0.0,21.0
2018-01-01,NK,190,BWI,SAN,700,58.0,950,68.0,342.0,2295.0,0.0,0.0,10.0,0.0,58.0
2018-01-01,NK,195,LAS,MCI,1002,43.0,1440,72.0,131.0,1139.0,43.0,0.0,29.0,0.0,0.0
2018-01-01,NK,195,MCI,MCO,1525,80.0,1902,87.0,133.0,1072.0,8.0,0.0,7.0,0.0,72.0
2018-01-01,NK,195,MCO,FLL,1952,94.0,2058,85.0,34.0,177.0,6.0,0.0,1.0,0.0,78.0
2018-01-01,NK,196,PBI,ORD,1500,37.0,1715,19.0,160.0,1144.0,0.0,0.0,0.0,0.0,19.0
2018-01-01,NK,203,BOS,PBI,830,37.0,1154,38.0,179.0,1197.0,37.0,0.0,1.0,0.0,0.0
2018-01-01,NK,204,PBI,BOS,1250,59.0,1600,37.0,152.0,1197.0,23.0,0.0,1.0,0.0,13.0
2018-01-01,NK,208,LAS,DFW,1926,25.0,2355,18.0,118.0,1055.0,11.0,0.0,1.0,0.0,6.0
2018-01-01,NK,214,LAS,DFW,110,25.0,542,26.0,125.0,1055.0,0.0,0.0,1.0,0.0,25.0
2018-01-01,NK,219,ORD,ATL,1500,37.0,1801,17.0,80.0,606.0,3.0,3.0,11.0,0.0,0.0
2018-01-01,NK,224,ORD,LGA,553,330.0,900,328.0,91.0,733.0,305.0,22.0,1.0,0.0,0.0
2018-01-01,NK,239,BOS,RSW,1515,8.0,1853,21.0,186.0,1249.0,8.0,0.0,13.0,0.0,0.0
2018-01-01,NK,240,FLL,BWI,2035,50.0,2301,44.0,116.0,925.0,4.0,0.0,40.0,0.0,0.0
2018-01-01,NK,240,SJU,FLL,1729,75.0,1918,62.0,140.0,1046.0,0.0,0.0,62.0,0.0,0.0
2018-01-01,NK,250,MCO,MSP,1215,195.0,1450,215.0,183.0,1310.0,26.0,0.0,20.0,0.0,169.0
2018-01-01,NK,251,ATL,MCO,2057,137.0,2223,162.0,60.0,404.0,0.0,0.0,25.0,0.0,137.0
2018-01-01,NK,251,CLE,ATL,1810,162.0,2007,148.0,80.0,554.0,7.0,0.0,1.0,0.0,140.0
2018-01-01,NK,260,LAS,PDX,1230,60.0,1455,65.0,114.0,763.0,0.0,0.0,65.0,0.0,0.0
2018-01-01,NK,261,PDX,LAS,1545,56.0,1750,46.0,97.0,763.0,0.0,0.0,0.0,0.0,46.0
2018-01-01,NK,262,FLL,ACY,1421,27.0,1647,47.0,122.0,977.0,0.0,0.0,20.0,0.0,27.0
2018-01-01,NK,265,ACY,FLL,2014,-14.0,2253,17.0,151.0,977.0,0.0,0.0,17.0,0.0,0.0
2018-01-01,NK,302,MSY,TPA,1959,63.0,2220,65.0,66.0,488.0,0.0,0.0,2.0,0.0,63.0
2018-01-01,NK,303,ACY,MCO,1745,47.0,2019,58.0,131.0,852.0,3.0,0.0,11.0,0.0,44.0
2018-01-01,NK,305,BWI,FLL,1037,44.0,1318,38.0,139.0,925.0,38.0,0.0,0.0,0.0,0.0
2018-01-01,NK,309,PHL,MCO,1800,-9.0,2043,44.0,135.0,861.0,0.0,0.0,44.0,0.0,0.0
2018-01-01,NK,318,RSW,MSP,1515,27.0,1803,41.0,193.0,1416.0,9.0,0.0,14.0,0.0,18.0
2018-01-01,NK,319,MSP,RSW,950,56.0,1423,25.0,163.0,1416.0,25.0,0.0,0.0,0.0,0.0
2018-01-01,NK,323,MSP,LAX,1730,62.0,1943,41.0,201.0,1535.0,41.0,0.0,0.0,0.0,0.0
2018-01-01,NK,327,BWI,IAH,1230,6.0,1459,22.0,204.0,1235.0,6.0,0.0,16.0,0.0,0.0
2018-01-01,NK,336,MCO,DTW,715,-6.0,956,21.0,124.0,957.0,0.0,0.0,21.0,0.0,0.0
2018-01-01,NK,337,DTW,MCO,1045,145.0,1329,140.0,135.0,957.0,140.0,0.0,0.0,0.0,0.0
2018-01-01,NK,342,MSP,DTW,1830,42.0,2122,15.0,69.0,528.0,15.0,0.0,0.0,0.0,0.0
2018-01-01,NK,386,MCO,CAK,2040,71.0,2302,69.0,113.0,861.0,67.0,0.0,2.0,0.0,0.0
2018-01-01,NK,388,LAS,DTW,1304,47.0,1958,56.0,204.0,1749.0,31.0,0.0,9.0,0.0,16.0
2018-01-01,NK,403,LAX,ATL,920,50.0,1634,31.0,216.0,1947.0,15.0,0.0,1.0,0.0,15.0
2018-01-01,NK,407,MCO,DFW,1845,49.0,2038,43.0,147.0,985.0,43.0,0.0,0.0,0.0,0.0
2018-01-01,NK,419,CLE,FLL,1202,-8.0,1500,23.0,167.0,1062.0,0.0,0.0,23.0,0.0,0.0
2018-01-01,NK,423,BOS,MCO,1925,10.0,2246,19.0,181.0,1121.0,0.0,0.0,19.0,0.0,0.0
2018-01-01,NK,425,LAX,DEN,926,31.0,1245,15.0,104.0,862.0,5.0,0.0,1.0,0.0,9.0
2018-01-01,NK,427,MSP,TPA,1555,222.0,2009,215.0,163.0,1306.0,26.0,0.0,1.0,0.0,188.0
2018-01-01,NK,433,BOS,MCO,1145,9.0,1505,27.0,185.0,1121.0,9.0,0.0,18.0,0.0,0.0
2018-01-01,NK,450,FLL,PBG,2250,61.0,155,57.0,157.0,1334.0,18.0,0.0,1.0,0.0,38.0
2018-01-01,NK,451,PBG,FLL,250,67.0,620,57.0,181.0,1334.0,7.0,0.0,1.0,0.0,49.0
2018-01-01,NK,456,LAS,ORD,100,-7.0,631,17.0,188.0,1514.0,0.0,0.0,17.0,0.0,0.0
2018-01-01,NK,464,FLL,ORD,2145,-2.0,2358,22.0,155.0,1182.0,0.0,0.0,22.0,0.0,0.0
2018-01-01,NK,468,LAS,MSY,700,44.0,1220,28.0,165.0,1500.0,28.0,0.0,0.0,0.0,0.0
2018-01-01,NK,475,LGA,DTW,952,316.0,1156,302.0,77.0,502.0,0.0,0.0,0.0,0.0,302.0
2018-01-01,NK,478,ORD,DEN,1205,39.0,1356,22.0,134.0,888.0,22.0,0.0,0.0,0.0,0.0
2018-01-01,NK,496,MCO,EWR,1735,27.0,2016,18.0,120.0,937.0,0.0,0.0,18.0,0.0,0.0
2018-01-01,NK,511,DTW,LAS,1029,14.0,1204,16.0,237.0,1749.0,14.0,0.0,2.0,0.0,0.0
2018-01-01,NK,521,EWR,FLL,600,13.0,854,19.0,158.0,1065.0,0.0,13.0,6.0,0.0,0.0
