FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,City_ORIGIN,City_DEST
2018-01-01,G4,1800,Bellingham,Palm Springs
2018-01-01,G4,1801,Palm Springs,Bellingham
2018-01-01,G4,204,Mesa,Indianapolis
2018-01-01,G4,205,Indianapolis,Mesa
2018-01-01,G4,206,Mesa,Belleville
2018-01-01,G4,207,Belleville,Mesa
2018-01-01,G4,1312,Cincinnati/Covington,Fort Lauderdale
2018-01-01,G4,1313,Fort Lauderdale,Cincinnati/Covington
2018-01-01,G4,1663,Cincinnati/Covington,Punta Gorda
2018-01-01,G4,1662,Punta Gorda,Cincinnati/Covington
2018-01-01,G4,376,Los Angeles,Cincinnati/Covington
2018-01-01,G4,377,Cincinnati/Covington,Los Angeles
2018-01-01,G4,140,Mesa,Cincinnati/Covington
2018-01-01,G4,141,Cincinnati/Covington,Mesa
2018-01-01,G4,152,Mesa,Des Moines
2018-01-01,G4,153,Des Moines,Mesa
2018-01-01,G4,188,Mesa,Bozeman
2018-01-01,G4,189,Bozeman,Mesa
2018-01-01,G4,196,Mesa,Boise
2018-01-01,G4,197,Boise,Mesa
2018-01-01,G4,606,Sanford,Youngstown
2018-01-01,G4,607,Youngstown,Sanford
2018-01-01,G4,524,Las Vegas,Casper
2018-01-01,G4,525,Casper,Las Vegas
2018-01-01,G4,540,Las Vegas,Monterey
2018-01-01,G4,541,Monterey,Las Vegas
2018-01-01,G4,400,Las Vegas,South Bend
2018-01-01,G4,498,Las Vegas,Grand Island
2018-01-01,G4,499,Grand Island,Las Vegas
2018-01-01,G4,430,Las Vegas,Reno
2018-01-01,G4,431,Reno,Las Vegas
2018-01-01,G4,632,Sanford,Huntington
2018-01-01,G4,633,Huntington,Sanford
2018-01-01,G4,749,South Bend,Sanford
2018-01-01,G4,678,Sanford,Springfield
2018-01-01,G4,679,Springfield,Sanford
2018-01-01,G4,432,Las Vegas,Moline
2018-01-01,G4,433,Moline,Las Vegas
2018-01-01,G4,514,Las Vegas,Fresno
2018-01-01,G4,515,Fresno,Las Vegas
2018-01-01,G4,794,Sanford,Toledo
2018-01-01,G4,795,Toledo,Sanford
2018-01-01,G4,484,Las Vegas,Grand Forks
2018-01-01,G4,485,Grand Forks,Las Vegas
2018-01-01,G4,438,Las Vegas,Fayetteville
2018-01-01,G4,439,Fayetteville,Las Vegas
2018-01-01,G4,422,Las Vegas,Rockford
2018-01-01,G4,423,Rockford,Las Vegas
2018-01-01,G4,486,Las Vegas,Bismarck
2018-01-01,G4,487,Bismarck,Las Vegas
2018-01-01,G4,426,Las Vegas,Fargo
2018-01-01,G4,427,Fargo,Las Vegas
2018-01-01,G4,428,Las Vegas,Rapid City
2018-01-01,G4,429,Rapid City,Las Vegas
2018-01-01,G4,456,Las Vegas,Sioux Falls
2018-01-01,G4,457,Sioux Falls,Las Vegas
2018-01-01,G4,416,Las Vegas,McAllen
2018-01-01,G4,417,McAllen,Las Vegas
2018-01-01,G4,490,Las Vegas,Belleville
2018-01-01,G4,491,Belleville,Las Vegas
2018-01-01,G4,528,Las Vegas,Stockton
2018-01-01,G4,529,Stockton,Las Vegas
2018-01-01,G4,1250,Sanford,Tulsa
2018-01-01,G4,1251,Tulsa,Sanford
2018-01-01,G4,506,Las Vegas,Kansas City
2018-01-01,G4,507,Kansas City,Las Vegas
2018-01-01,G4,446,Las Vegas,Minot
2018-01-01,G4,447,Minot,Las Vegas
2018-01-01,G4,408,Las Vegas,Appleton
2018-01-01,G4,409,Appleton,Las Vegas
2018-01-01,G4,404,Las Vegas,Wichita
2018-01-01,G4,405,Wichita,Las Vegas
2018-01-01,G4,748,Sanford,South Bend
2018-01-01,G4,401,South Bend,Las Vegas
2018-01-01,G4,700,Sanford,Roanoke
2018-01-01,G4,701,Roanoke,Sanford
2018-01-01,G4,424,Las Vegas,Memphis
2018-01-01,G4,425,Memphis,Las Vegas
2018-01-01,G4,508,Las Vegas,Oakland
2018-01-01,G4,1016,Oakland,Eugene
2018-01-01,G4,1017,Eugene,Oakland
2018-01-01,G4,509,Oakland,Las Vegas
2018-01-01,G4,496,Las Vegas,Des Moines
2018-01-01,G4,497,Des Moines,Las Vegas
2018-01-01,G4,410,Las Vegas,Grand Junction
2018-01-01,G4,411,Grand Junction,Las Vegas
2018-01-01,G4,452,Las Vegas,Austin
2018-01-01,G4,453,Austin,Las Vegas
2018-01-01,G4,450,Las Vegas,San Antonio
2018-01-01,G4,451,San Antonio,Las Vegas
2018-01-01,G4,502,Las Vegas,Santa Maria
2018-01-01,G4,503,Santa Maria,Las Vegas
2018-01-01,G4,594,Las Vegas,Bellingham
2018-01-01,G4,595,Bellingham,Las Vegas
2018-01-01,HA,1,Los Angeles,"Honolulu, Oahu"
2018-01-01,HA,2,"Honolulu, Oahu",Los Angeles
2018-01-01,HA,3,Los Angeles,"Honolulu, Oahu"
2018-01-01,HA,4,"Honolulu, Oahu",Los Angeles
2018-01-01,HA,7,Las Vegas,"Honolulu, Oahu"
2018-01-01,HA,8,"Honolulu, Oahu",Las Vegas
2018-01-01,HA,9,Los Angeles,"Honolulu, Oahu"
2018-01-01,HA,10,"Honolulu, Oahu",Los Angeles
2018-01-01,HA,11,San Francisco,"Honolulu, Oahu"
2018-01-01,HA,12,"Honolulu, Oahu",San Francisco
2018-01-01,HA,15,San Diego,"Honolulu, Oahu"
2018-01-01,HA,16,"Honolulu, Oahu",San Diego
2018-01-01,HA,17,Las Vegas,"Honolulu, Oahu"
2018-01-01,HA,18,"Honolulu, Oahu",Las Vegas
2018-01-01,HA,19,Sacramento,"Honolulu, Oahu"
2018-01-01,HA,20,"Honolulu, Oahu",Sacramento
2018-01-01,HA,21,Seattle / Tacoma (SeaTac),"Honolulu, Oahu"
2018-01-01,HA,22,"Honolulu, Oahu",Seattle / Tacoma (SeaTac)
2018-01-01,HA,23,Oakland,"Kahului, Maui"
2018-01-01,HA,24,"Kahului, Maui",Oakland
2018-01-01,HA,25,Portland,"Honolulu, Oahu"
2018-01-01,HA,26,"Honolulu, Oahu",Portland
2018-01-01,HA,27,Seattle / Tacoma (SeaTac),"Honolulu, Oahu"
2018-01-01,HA,28,"Honolulu, Oahu",Seattle / Tacoma (SeaTac)
2018-01-01,HA,29,Seattle / Tacoma (SeaTac),"Kahului, Maui"
2018-01-01,HA,30,"Kahului, Maui",Seattle / Tacoma (SeaTac)
2018-01-01,HA,33,Los Angeles,"Kahului, Maui"
2018-01-01,HA,34,"Kahului, Maui",Los Angeles
2018-01-01,HA,35,Phoenix,"Honolulu, Oahu"
2018-01-01,HA,36,"Honolulu, Oahu",Phoenix
2018-01-01,HA,41,San Francisco,"Kahului, Maui"
2018-01-01,HA,42,"Kahului, Maui",San Francisco
2018-01-01,HA,43,San Jose,"Honolulu, Oahu"
2018-01-01,HA,44,"Honolulu, Oahu",San Jose
2018-01-01,HA,45,San Jose,"Kahului, Maui"
2018-01-01,HA,46,"Kahului, Maui",San Jose
2018-01-01,HA,47,Oakland,"Honolulu, Oahu"
2018-01-01,HA,48,"Honolulu, Oahu",Oakland
2018-01-01,HA,50,"Honolulu, Oahu",New York
2018-01-01,HA,51,New York,"Honolulu, Oahu"
2018-01-01,HA,61,Los Angeles,"Kailua-Kona, Hawaii"
2018-01-01,HA,62,"Kailua-Kona, Hawaii",Los Angeles
2018-01-01,HA,63,Los Angeles,"Lihue, Kauai"
2018-01-01,HA,64,"Lihue, Kauai",Los Angeles
2018-01-01,HA,101,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,102,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,103,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,104,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,107,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,108,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,111,"Hilo, Hawaii","Kahului, Maui"
2018-01-01,HA,113,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,114,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,121,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,122,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,123,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,124,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,127,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,128,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,131,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,132,"Kahului, Maui","Hilo, Hawaii"
2018-01-01,HA,133,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,134,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,137,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,138,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,141,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,142,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,143,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,144,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,145,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,147,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,148,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,152,"Kahului, Maui","Hilo, Hawaii"
2018-01-01,HA,153,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,154,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,155,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,156,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,161,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,162,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,165,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,166,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,173,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,174,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,175,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,176,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,177,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,178,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,179,"Hilo, Hawaii","Kahului, Maui"
2018-01-01,HA,181,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,182,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,183,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,184,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,186,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,187,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,192,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,194,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,195,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,196,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,201,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,202,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,205,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,206,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,210,"Lihue, Kauai","Kahului, Maui"
2018-01-01,HA,211,"Kahului, Maui","Lihue, Kauai"
2018-01-01,HA,215,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,216,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,219,"Kahului, Maui","Lihue, Kauai"
2018-01-01,HA,222,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,223,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,224,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,226,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,229,"Kailua-Kona, Hawaii","Kahului, Maui"
2018-01-01,HA,230,"Kahului, Maui","Kailua-Kona, Hawaii"
2018-01-01,HA,231,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,232,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,235,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,244,"Lihue, Kauai","Kahului, Maui"
2018-01-01,HA,245,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,246,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,247,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,248,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,250,"Kahului, Maui","Kailua-Kona, Hawaii"
2018-01-01,HA,256,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,257,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,258,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,269,"Kailua-Kona, Hawaii","Kahului, Maui"
2018-01-01,HA,273,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,275,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,280,"Lihue, Kauai","Kahului, Maui"
2018-01-01,HA,283,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,285,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,286,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,291,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,297,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,303,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,305,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,306,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,307,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,308,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,311,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,312,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,314,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,315,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,316,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,318,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,319,"Kahului, Maui","Lihue, Kauai"
2018-01-01,HA,323,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,324,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,325,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,326,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,327,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,328,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,332,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,335,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,336,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,337,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,338,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,339,"Kahului, Maui","Lihue, Kauai"
2018-01-01,HA,340,"Kahului, Maui","Kailua-Kona, Hawaii"
2018-01-01,HA,341,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,342,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,343,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,345,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,346,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,347,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,348,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,349,"Kailua-Kona, Hawaii","Kahului, Maui"
2018-01-01,HA,354,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,355,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,356,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,357,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,358,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,363,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,364,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,365,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,367,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,368,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,373,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,375,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,376,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,385,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,391,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,392,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,394,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,395,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,396,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,397,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,398,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,465,"Honolulu, Oahu","Pago Pago, Tutuila"
2018-01-01,HA,466,"Pago Pago, Tutuila","Honolulu, Oahu"
2018-01-01,HA,500,"Lihue, Kauai","Kailua-Kona, Hawaii"
2018-01-01,HA,503,"Honolulu, Oahu","Lihue, Kauai"
2018-01-01,HA,504,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,505,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,506,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,508,"Lihue, Kauai","Kahului, Maui"
2018-01-01,HA,515,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,516,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,526,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,528,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,536,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,545,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,546,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,549,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,555,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,556,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,558,"Honolulu, Oahu","Kailua-Kona, Hawaii"
2018-01-01,HA,560,"Lihue, Kauai","Honolulu, Oahu"
2018-01-01,HA,565,"Kahului, Maui","Honolulu, Oahu"
2018-01-01,HA,576,"Honolulu, Oahu","Kahului, Maui"
2018-01-01,HA,587,"Kailua-Kona, Hawaii","Honolulu, Oahu"
2018-01-01,HA,591,"Hilo, Hawaii","Honolulu, Oahu"
2018-01-01,HA,592,"Honolulu, Oahu","Hilo, Hawaii"
2018-01-01,HA,599,"Kailua-Kona, Hawaii","Lihue, Kauai"
2018-01-01,MQ,3479,Richmond,Chicago
2018-01-01,MQ,3480,College Station,Dallas
2018-01-01,MQ,3481,Miami,Pensacola
2018-01-01,MQ,3481,Pensacola,Miami
2018-01-01,MQ,3482,Fayetteville,Dallas
2018-01-01,MQ,3483,Nashville,Dallas
2018-01-01,MQ,3483,Dallas,Nashville
2018-01-01,MQ,3484,Birmingham,Dallas
2018-01-01,MQ,3485,Dallas,Birmingham
2018-01-01,MQ,3486,Chicago,Marquette
2018-01-01,MQ,3487,Dallas,El Paso
2018-01-01,MQ,3487,El Paso,Dallas
2018-01-01,MQ,3488,Chicago,Kalamazoo
2018-01-01,MQ,3490,Fargo,Chicago
2018-01-01,MQ,3492,Chicago,Louisville
2018-01-01,MQ,3492,Louisville,Chicago
2018-01-01,MQ,3493,Amarillo,Dallas
2018-01-01,MQ,3493,Dallas,Amarillo
2018-01-01,MQ,3494,Dallas,Wichita
2018-01-01,MQ,3494,Wichita,Dallas
2018-01-01,MQ,3495,Dallas,Milwaukee
2018-01-01,MQ,3495,Milwaukee,Dallas
2018-01-01,MQ,3497,Dallas,Little Rock
2018-01-01,MQ,3497,Little Rock,Dallas
2018-01-01,MQ,3498,Chicago,Harrisburg
2018-01-01,MQ,3499,Dallas,Tyler
2018-01-01,MQ,3500,Dallas,San Angelo
2018-01-01,MQ,3500,San Angelo,Dallas
2018-01-01,MQ,3501,Lansing,Chicago
2018-01-01,MQ,3501,Chicago,Lansing
2018-01-01,MQ,3502,Chicago,Evansville
2018-01-01,MQ,3503,Alexandria,Dallas
2018-01-01,MQ,3504,Alexandria,Dallas
2018-01-01,MQ,3504,Dallas,Alexandria
2018-01-01,MQ,3505,New York,Cincinnati/Covington
2018-01-01,MQ,3507,Dallas,Fort Walton Beach
2018-01-01,MQ,3507,Fort Walton Beach,Dallas
2018-01-01,MQ,3509,Chicago,Louisville
2018-01-01,MQ,3510,Dallas,Milwaukee
2018-01-01,MQ,3512,Chicago,Tulsa
2018-01-01,MQ,3512,Tulsa,Chicago
2018-01-01,MQ,3513,Albuquerque,Chicago
2018-01-01,MQ,3513,Chicago,Albuquerque
2018-01-01,MQ,3514,Chicago,Evansville
2018-01-01,MQ,3516,Alexandria,Dallas
2018-01-01,MQ,3518,Grand Rapids,Chicago
2018-01-01,MQ,3519,Chicago,Albany
2018-01-01,MQ,3520,Chicago,Louisville
2018-01-01,MQ,3520,Louisville,Chicago
2018-01-01,MQ,3521,Albany,Chicago
2018-01-01,MQ,3522,Dallas,Shreveport
2018-01-01,MQ,3522,Shreveport,Dallas
2018-01-01,MQ,3523,Dallas,Madison
2018-01-01,MQ,3523,Madison,Dallas
2018-01-01,MQ,3524,Dallas,Alexandria
2018-01-01,MQ,3525,Chicago,Lansing
2018-01-01,MQ,3526,Dallas,Alexandria
2018-01-01,MQ,3527,Dallas,Cedar Rapids
2018-01-01,MQ,3528,Shreveport,Dallas
2018-01-01,MQ,3529,Dallas,Sioux City
2018-01-01,MQ,3529,Sioux City,Dallas
2018-01-01,MQ,3530,Dallas,Pensacola
2018-01-01,MQ,3530,Pensacola,Dallas
2018-01-01,MQ,3531,Dallas,Greensboro
2018-01-01,MQ,3532,Dallas,Lake Charles
2018-01-01,MQ,3534,Hartford,Chicago
2018-01-01,MQ,3535,Dallas,Lake Charles
2018-01-01,MQ,3536,Dallas,Springfield
2018-01-01,MQ,3536,Springfield,Dallas
2018-01-01,MQ,3537,Amarillo,Dallas
2018-01-01,MQ,3537,Dallas,Amarillo
2018-01-01,MQ,3538,Evansville,Chicago
2018-01-01,MQ,3539,Greensboro,Dallas
2018-01-01,MQ,3540,Lake Charles,Dallas
2018-01-01,MQ,3541,Mosinee,Chicago
2018-01-01,MQ,3541,Chicago,Mosinee
2018-01-01,MQ,3542,Chicago,Syracuse
2018-01-01,MQ,3542,Syracuse,Chicago
2018-01-01,MQ,3544,Dallas,San Angelo
2018-01-01,MQ,3545,Lake Charles,Dallas
2018-01-01,MQ,3546,Dallas,Wichita
2018-01-01,MQ,3546,Wichita,Dallas
2018-01-01,MQ,3547,Wilmington,New York
2018-01-01,MQ,3550,Dallas,College Station
2018-01-01,MQ,3552,Chicago,Dubuque
2018-01-01,MQ,3553,Amarillo,Dallas
2018-01-01,MQ,3553,Dallas,Amarillo
2018-01-01,MQ,3555,San Angelo,Dallas
2018-01-01,MQ,3556,Chicago,Indianapolis
2018-01-01,MQ,3557,El Paso,Dallas
2018-01-01,MQ,3558,Green Bay,Chicago
2018-01-01,MQ,3558,Chicago,Green Bay
2018-01-01,MQ,3559,New York,Norfolk
2018-01-01,MQ,3560,Dallas,Joplin
2018-01-01,MQ,3560,Joplin,Dallas
2018-01-01,MQ,3561,Lansing,Chicago
2018-01-01,MQ,3562,Chicago,Toledo
2018-01-01,MQ,3562,Toledo,Chicago
2018-01-01,MQ,3563,Columbus,Chicago
2018-01-01,MQ,3563,Chicago,Columbus
2018-01-01,MQ,3564,Dallas,Shreveport
2018-01-01,MQ,3564,Shreveport,Dallas
2018-01-01,MQ,3565,Baltimore,New York
2018-01-01,MQ,3566,Indianapolis,Chicago
2018-01-01,MQ,3567,Dallas,Jackson
2018-01-01,MQ,3567,Jackson,Dallas
2018-01-01,MQ,3568,Cincinnati/Covington,Miami
2018-01-01,MQ,3570,Springfield,Dallas
2018-01-01,MQ,3571,Columbus,Chicago
2018-01-01,MQ,3572,Cleveland,Chicago
2018-01-01,MQ,3572,Chicago,Cleveland
2018-01-01,MQ,3573,Chicago,Pittsburgh
2018-01-01,MQ,3573,Pittsburgh,Chicago
2018-01-01,MQ,3574,New York,Columbus
2018-01-01,MQ,3575,Dallas,Lexington
2018-01-01,MQ,3576,Tallahassee,Dallas
2018-01-01,MQ,3577,Dallas,Tallahassee
2018-01-01,MQ,3577,Tallahassee,Dallas
2018-01-01,MQ,3578,Indianapolis,Chicago
2018-01-01,MQ,3578,Chicago,Indianapolis
2018-01-01,MQ,3580,New York,Nashville
2018-01-01,MQ,3581,Dallas,Tallahassee
2018-01-01,MQ,3582,Dallas,Springfield
2018-01-01,MQ,3582,Springfield,Dallas
2018-01-01,MQ,3583,Fayetteville,Chicago
2018-01-01,MQ,3584,Grand Rapids,Chicago
2018-01-01,MQ,3585,Lexington,Dallas
2018-01-01,MQ,3586,Dallas,Houston
2018-01-01,MQ,3586,Houston,Dallas
2018-01-01,MQ,3588,Chicago,Indianapolis
2018-01-01,MQ,3589,Dallas,Grand Rapids
2018-01-01,MQ,3589,Grand Rapids,Dallas
2018-01-01,MQ,3590,Chicago,Grand Rapids
2018-01-01,MQ,3591,Dallas,El Paso
2018-01-01,MQ,3592,Dallas,Waco
2018-01-01,MQ,3593,Grand Rapids,Chicago
2018-01-01,MQ,3594,Dallas,Abilene
2018-01-01,MQ,3595,Mosinee,Chicago
2018-01-01,MQ,3595,Chicago,Mosinee
2018-01-01,MQ,3596,Chicago,Louisville
2018-01-01,MQ,3596,Louisville,Chicago
2018-01-01,MQ,3597,Little Rock,Dallas
2018-01-01,MQ,3598,Dallas,Lafayette
2018-01-01,MQ,3599,Dallas,Fayetteville
2018-01-01,MQ,3599,Fayetteville,Dallas
2018-01-01,MQ,3601,Chicago,Harrisburg
2018-01-01,MQ,3602,Chicago,Richmond
2018-01-01,MQ,3603,Birmingham,Miami
2018-01-01,MQ,3604,Richmond,Chicago
2018-01-01,MQ,3605,Oklahoma City,Chicago
2018-01-01,MQ,3606,Chicago,Providence
2018-01-01,MQ,3606,Providence,Chicago
2018-01-01,MQ,3607,Oklahoma City,Dallas
2018-01-01,MQ,3608,Chicago,Providence
2018-01-01,MQ,3609,Lafayette,Dallas
2018-01-01,MQ,3610,Chicago,Columbus
2018-01-01,MQ,3611,Providence,Chicago
2018-01-01,MQ,3612,Dallas,Little Rock
2018-01-01,MQ,3613,Dallas,Fayetteville
2018-01-01,MQ,3614,Oklahoma City,Chicago
2018-01-01,MQ,3615,Billings,Dallas
2018-01-01,MQ,3615,Dallas,Billings
2018-01-01,MQ,3616,Champaign (Savoy),Dallas
2018-01-01,MQ,3616,Dallas,Springfield
2018-01-01,MQ,3617,Dallas,Garden City
2018-01-01,MQ,3618,Abilene,Dallas
